clip,class_id,split,status,frames,fps,pose_rate,face_rate,lh_rate,rh_rate,any_hand_rate,brightness,seconds
19/18.MOV,19,train,ok,242,60.0,1.0,1.0,0.0,0.421,0.421,1.0,26.0
11/12.MOV,11,train,ok,244,60.0,1.0,1.0,0.0,0.32,0.32,1.0,26.2
13/0.MOV,13,train,ok,244,60.0,1.0,1.0,0.0,0.389,0.389,1.0,25.6
22/7.MOV,22,train,ok,244,60.0,1.0,1.0,0.0,0.266,0.266,1.0,25.4
22/15.MOV,22,train,ok,244,60.0,1.0,1.0,0.0,0.352,0.352,1.0,25.8
76/8.MOV,76,train,ok,244,60.0,1.0,1.0,0.0,0.414,0.414,1.0,24.3
14/10.MOV,14,train,ok,244,60.0,1.0,1.0,0.0,0.34,0.34,1.0,25.7
5/11.MOV,5,train,ok,243,60.0,1.0,1.0,0.0,0.342,0.342,1.0,26.5
57/12.MOV,57,train,ok,244,60.0,1.0,1.0,0.0,0.303,0.303,1.0,26.5
1/17.MOV,1,train,ok,244,60.0,1.0,1.0,0.0,0.504,0.504,1.0,26.6
89/11.MOV,89,train,ok,244,60.0,1.0,1.0,0.0,0.34,0.34,1.0,26.7
63/3.MOV,63,train,ok,244,60.0,1.0,1.0,0.0,0.381,0.381,1.0,26.3
6/10.MOV,6,train,ok,243,60.0,1.0,1.0,0.498,0.51,0.51,1.0,26.0
64/16.MOV,64,train,ok,244,60.0,1.0,1.0,0.0,0.414,0.414,1.0,25.9
19/11.MOV,19,train,ok,243,60.0,1.0,1.0,0.0,0.424,0.424,1.0,25.6
95/2.MOV,95,train,ok,244,60.0,1.0,1.0,0.0,0.344,0.344,1.0,25.6
64/5.MOV,64,train,ok,244,60.0,1.0,1.0,0.0,0.41,0.41,1.0,24.9
55/5.MOV,55,train,ok,244,60.0,1.0,1.0,0.139,0.275,0.307,1.0,25.3
18/8.MOV,18,train,ok,243,60.0,1.0,1.0,0.284,0.424,0.428,1.0,25.7
24/16.MOV,24,train,ok,244,60.0,1.0,1.0,0.0,0.238,0.238,1.0,25.3
18/1.MOV,18,train,ok,243,60.0,1.0,1.0,0.3,0.292,0.428,1.0,25.5
14/8.MOV,14,train,ok,244,60.0,1.0,1.0,0.0,0.336,0.336,1.0,26.7
1/6.MOV,1,train,ok,244,60.0,1.0,1.0,0.0,0.393,0.393,1.0,26.3
67/11.MOV,67,train,ok,244,60.0,1.0,1.0,0.0,0.299,0.299,1.0,27.5
9/17.MOV,9,train,ok,245,60.0,1.0,1.0,0.0,0.473,0.473,1.0,27.5
19/2.MOV,19,train,ok,243,60.0,1.0,1.0,0.0,0.284,0.284,1.0,26.8
86/11.MOV,86,train,ok,244,60.0,1.0,1.0,0.332,0.316,0.332,1.0,27.7
51/14.MOV,51,train,ok,243,60.0,1.0,1.0,0.0,0.329,0.329,1.0,26.8
12/10.MOV,12,train,ok,244,60.0,1.0,1.0,0.0,0.332,0.332,1.0,26.5
50/15.MOV,50,train,ok,243,60.0,1.0,1.0,0.0,0.288,0.288,1.0,26.5
5/3.MOV,5,train,ok,243,60.0,1.0,1.0,0.0,0.099,0.099,1.0,26.2
55/17.MOV,55,train,ok,244,60.0,1.0,1.0,0.221,0.5,0.504,1.0,26.4
12/15.MOV,12,train,ok,244,60.0,1.0,1.0,0.0,0.316,0.316,1.0,26.5
55/16.MOV,55,train,ok,244,60.0,1.0,1.0,0.52,0.68,0.68,1.0,26.4
50/1.MOV,50,train,ok,243,60.0,1.0,1.0,0.0,0.321,0.321,1.0,26.2
67/18.MOV,67,train,ok,244,60.0,1.0,1.0,0.0,0.287,0.287,1.0,26.5
20/7.MOV,20,train,ok,244,60.0,1.0,1.0,0.0,0.213,0.213,1.0,27.3
56/11.MOV,56,train,ok,244,60.0,1.0,1.0,0.0,0.336,0.336,1.0,26.2
12/7.MOV,12,train,ok,244,60.0,1.0,1.0,0.0,0.332,0.332,1.0,26.6
22/4.MOV,22,train,ok,244,60.0,1.0,1.0,0.0,0.373,0.373,1.0,26.1
3/17.MOV,3,train,ok,244,60.0,1.0,1.0,0.0,0.365,0.365,1.0,26.5
95/8.MOV,95,train,ok,244,60.0,1.0,1.0,0.0,0.328,0.328,1.0,26.2
62/14.MOV,62,train,ok,244,60.0,1.0,1.0,0.0,0.402,0.402,1.0,25.7
17/1.MOV,17,train,ok,243,60.0,1.0,1.0,0.049,0.3,0.3,1.0,26.4
57/2.MOV,57,train,ok,244,60.0,1.0,1.0,0.012,0.279,0.279,1.0,26.7
12/0.MOV,12,train,ok,244,60.0,1.0,1.0,0.004,0.418,0.418,1.0,25.1
53/7.MOV,53,train,ok,244,60.0,1.0,1.0,0.0,0.193,0.193,1.0,23.2
15/19.MOV,15,train,ok,243,60.0,1.0,1.0,0.0,0.428,0.428,1.0,24.8
54/15.MOV,54,train,ok,244,60.0,1.0,1.0,0.414,0.496,0.5,1.0,25.2
2/18.MOV,2,train,ok,244,60.0,1.0,1.0,0.0,0.496,0.496,1.0,25.3
49/3.MOV,49,train,ok,243,60.0,1.0,1.0,0.247,0.255,0.255,1.0,25.4
65/6.MOV,65,train,ok,244,60.0,1.0,1.0,0.0,0.352,0.352,1.0,25.6
51/6.MOV,51,train,ok,243,60.0,1.0,1.0,0.0,0.337,0.337,1.0,25.5
6/0.MOV,6,train,ok,243,60.0,1.0,1.0,0.502,0.531,0.531,1.0,25.2
51/7.MOV,51,train,ok,243,60.0,1.0,1.0,0.0,0.321,0.321,1.0,24.7
86/10.MOV,86,train,ok,244,60.0,1.0,1.0,0.303,0.279,0.303,1.0,24.9
96/11.MOV,96,train,ok,244,60.0,1.0,1.0,0.328,0.344,0.348,1.0,25.2
6/13.MOV,6,train,ok,243,60.0,1.0,1.0,0.416,0.366,0.453,1.0,25.8
18/10.MOV,18,train,ok,243,60.0,1.0,1.0,0.16,0.403,0.407,1.0,25.3
50/4.MOV,50,train,ok,243,60.0,1.0,1.0,0.0,0.292,0.292,1.0,25.8
0/7.MOV,0,train,ok,244,60.0,1.0,0.996,0.0,0.361,0.361,1.0,25.4
85/15.MOV,85,train,ok,244,60.0,1.0,1.0,0.357,0.307,0.361,1.0,26.6
91/15.MOV,91,train,ok,243,60.0,1.0,1.0,0.374,0.366,0.436,1.0,25.4
51/19.MOV,51,train,ok,242,60.0,1.0,1.0,0.0,0.442,0.442,1.0,25.6
0/9.MOV,0,train,ok,244,60.0,1.0,0.988,0.0,0.377,0.377,1.0,25.6
2/21.MOV,2,train,ok,244,60.0,1.0,1.0,0.0,0.656,0.656,1.0,26.3
96/0.MOV,96,train,ok,244,60.0,1.0,1.0,0.443,0.467,0.475,1.0,25.6
12/3.MOV,12,train,ok,244,60.0,1.0,1.0,0.0,0.393,0.393,1.0,26.1
24/18.MOV,24,train,ok,244,60.0,1.0,1.0,0.0,0.34,0.34,1.0,26.4
65/11.MOV,65,train,ok,244,60.0,1.0,1.0,0.0,0.303,0.303,1.0,26.2
12/20.MOV,12,train,ok,244,60.0,1.0,1.0,0.0,0.311,0.311,1.0,26.4
89/14.MOV,89,train,ok,244,60.0,1.0,1.0,0.0,0.324,0.324,1.0,25.9
53/9.MOV,53,train,ok,244,60.0,1.0,1.0,0.0,0.254,0.254,1.0,24.1
14/6.MOV,14,train,ok,244,60.0,1.0,1.0,0.0,0.291,0.291,1.0,26.9
95/4.MOV,95,train,ok,244,60.0,1.0,1.0,0.0,0.328,0.328,1.0,24.1
19/7.MOV,19,train,ok,243,60.0,1.0,1.0,0.0,0.3,0.3,1.0,24.9
5/16.MOV,5,train,ok,243,60.0,1.0,1.0,0.0,0.37,0.37,1.0,24.7
72/6.MOV,72,train,ok,244,60.0,1.0,1.0,0.0,0.221,0.221,1.0,23.0
49/7.MOV,49,train,ok,243,60.0,1.0,1.0,0.305,0.305,0.305,1.0,24.1
23/5.MOV,23,train,ok,244,60.0,1.0,1.0,0.0,0.279,0.279,1.0,24.1
72/11.MOV,72,train,ok,245,60.0,1.0,1.0,0.0,0.298,0.298,1.0,24.8
2/1.MOV,2,train,ok,244,60.0,1.0,1.0,0.0,0.553,0.553,1.0,23.9
11/13.MOV,11,train,ok,244,60.0,1.0,1.0,0.0,0.299,0.299,1.0,23.8
63/9.MOV,63,train,ok,244,60.0,1.0,1.0,0.0,0.287,0.287,1.0,25.2
49/11.MOV,49,train,ok,243,60.0,1.0,1.0,0.3,0.198,0.3,1.0,24.6
96/16.MOV,96,train,ok,244,60.0,1.0,1.0,0.41,0.398,0.41,1.0,24.6
22/18.MOV,22,train,ok,244,60.0,1.0,1.0,0.0,0.336,0.336,1.0,24.6
23/2.MOV,23,train,ok,244,60.0,1.0,1.0,0.0,0.262,0.262,1.0,24.8
12/5.MOV,12,train,ok,244,60.0,1.0,1.0,0.0,0.357,0.357,1.0,24.9
4/1.MOV,4,train,ok,243,60.0,1.0,1.0,0.288,0.416,0.428,1.0,24.2
21/5.MOV,21,train,ok,244,60.0,1.0,1.0,0.0,0.299,0.299,1.0,24.2
91/0.MOV,91,train,ok,243,60.0,1.0,1.0,0.354,0.383,0.383,1.0,24.5
23/18.MOV,23,train,ok,244,60.0,1.0,1.0,0.0,0.303,0.303,1.0,25.5
15/3.MOV,15,train,ok,243,60.0,1.0,1.0,0.0,0.309,0.309,1.0,25.2
67/7.MOV,67,train,ok,244,60.0,1.0,1.0,0.016,0.266,0.266,1.0,24.8
77/8.MOV,77,train,ok,244,60.0,1.0,1.0,0.0,0.262,0.262,1.0,23.7
63/17.MOV,63,train,ok,244,60.0,1.0,1.0,0.0,0.299,0.299,1.0,25.2
18/15.MOV,18,train,ok,243,60.0,1.0,1.0,0.506,0.428,0.51,1.0,25.8
21/1.MOV,21,train,ok,244,60.0,1.0,1.0,0.0,0.348,0.348,1.0,25.9
53/11.MOV,53,train,ok,244,60.0,1.0,1.0,0.0,0.205,0.205,1.0,26.7
15/15.MOV,15,train,ok,243,60.0,1.0,1.0,0.0,0.35,0.35,1.0,27.0
56/17.MOV,56,train,ok,244,60.0,1.0,1.0,0.0,0.57,0.57,1.0,26.9
64/15.MOV,64,train,ok,244,60.0,1.0,1.0,0.0,0.361,0.361,1.0,26.7
0/11.MOV,0,train,ok,244,60.0,1.0,1.0,0.0,0.463,0.463,1.0,26.6
62/12.MOV,62,train,ok,245,60.0,1.0,1.0,0.0,0.371,0.371,1.0,26.0
0/4.MOV,0,train,ok,244,60.0,1.0,1.0,0.004,0.467,0.471,1.0,25.0
17/9.MOV,17,train,ok,243,60.0,1.0,1.0,0.206,0.288,0.292,1.0,25.6
3/12.MOV,3,train,ok,244,60.0,1.0,1.0,0.0,0.242,0.242,1.0,25.2
24/9.MOV,24,train,ok,244,60.0,1.0,1.0,0.004,0.303,0.303,1.0,26.0
72/3.MOV,72,train,ok,244,60.0,1.0,1.0,0.0,0.328,0.328,1.0,25.8
13/19.MOV,13,train,ok,244,60.0,1.0,1.0,0.0,0.311,0.311,1.0,25.6
67/5.MOV,67,train,ok,244,60.0,1.0,1.0,0.012,0.283,0.283,1.0,25.5
20/5.MOV,20,train,ok,245,60.0,1.0,1.0,0.0,0.245,0.245,1.0,26.1
9/16.MOV,9,train,ok,245,60.0,1.0,1.0,0.0,0.571,0.571,1.0,24.7
17/13.MOV,17,train,ok,243,60.0,1.0,1.0,0.144,0.193,0.193,1.0,25.3
76/2.MOV,76,train,ok,244,60.0,1.0,1.0,0.0,0.41,0.41,1.0,25.4
19/0.MOV,19,train,ok,243,60.0,1.0,1.0,0.0,0.309,0.309,1.0,24.9
22/8.MOV,22,train,ok,244,60.0,1.0,1.0,0.0,0.279,0.279,1.0,24.4
0/19.MOV,0,train,ok,244,60.0,1.0,1.0,0.0,0.43,0.43,1.0,24.5
10/6.MOV,10,train,ok,244,60.0,1.0,1.0,0.0,0.238,0.238,1.0,24.8
57/11.MOV,57,train,ok,244,60.0,1.0,1.0,0.0,0.262,0.262,1.0,25.0
16/3.MOV,16,train,ok,243,60.0,1.0,1.0,0.004,0.346,0.346,1.0,25.3
67/12.MOV,67,train,ok,244,60.0,1.0,1.0,0.0,0.32,0.32,1.0,25.0
5/1.MOV,5,train,ok,243,60.0,1.0,1.0,0.0,0.235,0.235,1.0,24.9
13/13.MOV,13,train,ok,244,60.0,1.0,1.0,0.0,0.295,0.295,1.0,25.5
7/4.MOV,7,train,ok,243,60.0,1.0,1.0,0.337,0.35,0.35,1.0,24.7
66/8.MOV,66,train,ok,244,60.0,1.0,1.0,0.0,0.266,0.266,1.0,25.0
72/10.MOV,72,train,ok,245,60.0,1.0,1.0,0.0,0.302,0.302,1.0,25.2
89/18.MOV,89,train,ok,244,60.0,1.0,1.0,0.0,0.434,0.434,1.0,25.5
96/2.MOV,96,train,ok,244,60.0,1.0,1.0,0.418,0.422,0.443,1.0,25.3
76/12.MOV,76,train,ok,244,60.0,1.0,1.0,0.0,0.266,0.266,1.0,25.5
7/13.MOV,7,train,ok,243,60.0,1.0,1.0,0.272,0.272,0.276,1.0,25.3
86/19.MOV,86,train,ok,244,60.0,1.0,1.0,0.262,0.316,0.316,1.0,25.3
22/6.MOV,22,train,ok,244,60.0,1.0,1.0,0.0,0.295,0.295,1.0,25.2
9/1.MOV,9,train,ok,242,60.0,1.0,1.0,0.0,0.455,0.455,1.0,25.1
2/3.MOV,2,train,ok,244,60.0,1.0,1.0,0.0,0.545,0.545,1.0,25.9
74/4.MOV,74,train,ok,244,60.0,1.0,1.0,0.0,0.295,0.295,1.0,25.9
20/0.MOV,20,train,ok,245,60.0,1.0,1.0,0.0,0.453,0.453,1.0,25.2
54/12.MOV,54,train,ok,244,60.0,1.0,1.0,0.148,0.225,0.258,1.0,25.4
65/17.MOV,65,train,ok,244,60.0,1.0,1.0,0.0,0.455,0.455,1.0,26.0
96/6.MOV,96,train,ok,244,60.0,1.0,1.0,0.328,0.34,0.344,1.0,24.9
85/5.MOV,85,train,ok,245,60.0,1.0,1.0,0.376,0.335,0.376,1.0,25.6
52/16.MOV,52,train,ok,245,60.0,1.0,1.0,0.0,0.453,0.453,1.0,24.3
2/13.MOV,2,train,ok,244,60.0,1.0,1.0,0.0,0.369,0.369,1.0,25.0
20/15.MOV,20,train,ok,245,60.0,1.0,1.0,0.0,0.4,0.4,1.0,25.0
86/1.MOV,86,train,ok,244,60.0,1.0,1.0,0.357,0.336,0.361,1.0,24.8
91/6.MOV,91,train,ok,243,60.0,1.0,1.0,0.354,0.333,0.354,1.0,24.2
89/3.MOV,89,train,ok,244,60.0,1.0,1.0,0.0,0.414,0.414,1.0,25.0
53/10.MOV,53,train,ok,244,60.0,1.0,1.0,0.0,0.119,0.119,1.0,24.8
85/12.MOV,85,train,ok,244,60.0,1.0,1.0,0.34,0.307,0.34,1.0,24.1
20/12.MOV,20,train,ok,244,60.0,1.0,1.0,0.0,0.234,0.234,1.0,24.1
64/14.MOV,64,train,ok,244,60.0,1.0,1.0,0.0,0.344,0.344,1.0,24.6
19/9.MOV,19,train,ok,243,60.0,1.0,1.0,0.0,0.317,0.317,1.0,24.9
54/4.MOV,54,train,ok,244,60.0,1.0,1.0,0.34,0.217,0.369,1.0,23.8
6/7.MOV,6,train,ok,243,60.0,1.0,1.0,0.469,0.461,0.473,1.0,23.2
86/18.MOV,86,train,ok,244,60.0,1.0,1.0,0.311,0.32,0.32,1.0,23.8
95/0.MOV,95,train,ok,245,60.0,1.0,1.0,0.0,0.384,0.384,1.0,24.6
77/11.MOV,77,train,ok,244,60.0,1.0,1.0,0.0,0.254,0.254,1.0,24.4
91/17.MOV,91,train,ok,243,60.0,1.0,1.0,0.337,0.366,0.407,1.0,24.4
50/7.MOV,50,train,ok,243,60.0,1.0,1.0,0.0,0.346,0.346,1.0,23.5
86/4.MOV,86,train,ok,244,60.0,1.0,1.0,0.34,0.344,0.357,1.0,24.1
65/16.MOV,65,train,ok,244,60.0,1.0,1.0,0.0,0.439,0.439,1.0,24.1
7/3.MOV,7,train,ok,243,60.0,1.0,1.0,0.309,0.313,0.313,1.0,24.5
1/9.MOV,1,train,ok,244,60.0,1.0,1.0,0.0,0.348,0.348,1.0,24.3
2/8.MOV,2,train,ok,244,60.0,1.0,1.0,0.0,0.393,0.393,1.0,25.4
66/15.MOV,66,train,ok,244,60.0,1.0,1.0,0.0,0.258,0.258,1.0,25.4
85/19.MOV,85,train,ok,244,60.0,1.0,1.0,0.402,0.32,0.414,1.0,25.6
64/2.MOV,64,train,ok,244,60.0,1.0,1.0,0.0,0.41,0.41,1.0,25.9
85/4.MOV,85,train,ok,244,60.0,1.0,1.0,0.398,0.34,0.402,1.0,25.3
51/3.MOV,51,train,ok,243,60.0,1.0,1.0,0.0,0.329,0.329,1.0,25.9
51/13.MOV,51,train,ok,243,60.0,1.0,1.0,0.0,0.325,0.325,1.0,24.6
8/8.MOV,8,train,ok,243,60.0,1.0,1.0,0.0,0.37,0.37,1.0,24.5
85/17.MOV,85,train,ok,244,60.0,1.0,1.0,0.426,0.361,0.439,1.0,25.3
9/6.MOV,9,train,ok,243,60.0,1.0,1.0,0.0,0.399,0.399,1.0,24.5
91/12.MOV,91,train,ok,243,60.0,1.0,1.0,0.284,0.313,0.313,1.0,24.6
0/2.MOV,0,train,ok,244,60.0,1.0,1.0,0.0,0.48,0.48,1.0,25.9
8/5.MOV,8,train,ok,243,60.0,1.0,1.0,0.0,0.35,0.35,1.0,24.4
64/7.MOV,64,train,ok,244,60.0,1.0,1.0,0.0,0.361,0.361,1.0,23.8
91/3.MOV,91,train,ok,243,60.0,1.0,1.0,0.337,0.37,0.37,1.0,25.0
17/14.MOV,17,train,ok,243,60.0,1.0,1.0,0.156,0.21,0.21,1.0,24.7
18/6.MOV,18,train,ok,243,60.0,1.0,1.0,0.296,0.424,0.444,1.0,23.7
86/13.MOV,86,train,ok,244,60.0,1.0,1.0,0.34,0.324,0.34,1.0,23.5
56/0.MOV,56,train,ok,244,60.0,1.0,1.0,0.0,0.398,0.398,1.0,23.6
76/14.MOV,76,train,ok,244,60.0,1.0,1.0,0.0,0.295,0.295,1.0,23.2
22/9.MOV,22,train,ok,244,60.0,1.0,1.0,0.0,0.275,0.275,1.0,22.6
23/13.MOV,23,train,ok,244,60.0,1.0,1.0,0.0,0.234,0.234,1.0,23.3
14/9.MOV,14,train,ok,244,60.0,1.0,1.0,0.0,0.324,0.324,1.0,22.9
65/5.MOV,65,train,ok,244,60.0,1.0,1.0,0.0,0.328,0.328,1.0,23.1
66/1.MOV,66,train,ok,244,60.0,1.0,1.0,0.0,0.32,0.32,1.0,23.0
4/8.MOV,4,train,ok,244,60.0,1.0,1.0,0.258,0.402,0.418,1.0,23.1
85/7.MOV,85,train,ok,244,60.0,1.0,1.0,0.373,0.361,0.389,1.0,22.9
62/20.MOV,62,train,ok,244,60.0,1.0,1.0,0.0,0.291,0.291,1.0,23.4
6/15.MOV,6,train,ok,243,60.0,1.0,1.0,0.424,0.428,0.457,1.0,22.9
77/5.MOV,77,train,ok,244,60.0,1.0,1.0,0.0,0.283,0.283,1.0,22.8
19/13.MOV,19,train,ok,243,60.0,1.0,1.0,0.0,0.342,0.342,1.0,22.8
72/13.MOV,72,train,ok,244,60.0,1.0,1.0,0.0,0.262,0.262,1.0,23.5
50/12.MOV,50,train,ok,243,60.0,1.0,1.0,0.0,0.292,0.292,1.0,23.2
96/5.MOV,96,train,ok,244,60.0,1.0,1.0,0.373,0.393,0.402,1.0,22.8
50/18.MOV,50,train,ok,243,60.0,1.0,1.0,0.0,0.383,0.383,1.0,23.0
20/16.MOV,20,train,ok,245,60.0,1.0,1.0,0.0,0.347,0.347,1.0,23.0
7/0.MOV,7,train,ok,243,60.0,1.0,1.0,0.342,0.325,0.346,1.0,22.7
19/16.MOV,19,train,ok,243,60.0,1.0,1.0,0.0,0.374,0.374,1.0,22.6
13/8.MOV,13,train,ok,244,60.0,1.0,1.0,0.0,0.385,0.385,1.0,23.2
91/19.MOV,91,train,ok,243,60.0,1.0,1.0,0.358,0.354,0.432,1.0,22.7
0/0.MOV,0,train,ok,245,60.0,1.0,1.0,0.024,0.592,0.592,1.0,22.6
12/12.MOV,12,train,ok,244,60.0,1.0,1.0,0.0,0.32,0.32,1.0,23.1
0/8.MOV,0,train,ok,244,60.0,1.0,1.0,0.0,0.369,0.369,1.0,21.7
8/14.MOV,8,train,ok,243,60.0,1.0,1.0,0.0,0.276,0.276,1.0,23.4
3/13.MOV,3,train,ok,244,60.0,1.0,1.0,0.0,0.254,0.254,1.0,23.2
85/10.MOV,85,train,ok,245,60.0,1.0,1.0,0.367,0.359,0.371,1.0,23.1
18/16.MOV,18,train,ok,243,60.0,1.0,1.0,0.51,0.416,0.519,1.0,23.0
9/13.MOV,9,train,ok,242,60.0,1.0,1.0,0.0,0.426,0.426,1.0,23.2
74/14.MOV,74,train,ok,244,60.0,1.0,1.0,0.0,0.316,0.316,1.0,23.2
65/13.MOV,65,train,ok,244,60.0,1.0,1.0,0.0,0.336,0.336,1.0,23.3
67/14.MOV,67,train,ok,244,60.0,1.0,1.0,0.0,0.279,0.279,1.0,23.0
67/13.MOV,67,train,ok,244,60.0,1.0,1.0,0.0,0.291,0.291,1.0,22.8
86/16.MOV,86,train,ok,244,60.0,1.0,1.0,0.365,0.365,0.365,1.0,22.7
85/8.MOV,85,train,ok,244,60.0,1.0,1.0,0.361,0.328,0.361,1.0,23.1
0/5.MOV,0,train,ok,245,60.0,1.0,0.988,0.0,0.416,0.416,1.0,23.3
4/9.MOV,4,train,ok,244,60.0,1.0,1.0,0.283,0.402,0.414,1.0,23.5
16/19.MOV,16,train,ok,243,60.0,1.0,1.0,0.0,0.44,0.44,1.0,22.7
96/9.MOV,96,train,ok,244,60.0,1.0,1.0,0.357,0.34,0.361,1.0,23.2
56/12.MOV,56,train,ok,244,60.0,1.0,1.0,0.0,0.332,0.332,1.0,22.9
13/3.MOV,13,train,ok,244,60.0,1.0,1.0,0.0,0.352,0.352,1.0,22.8
24/15.MOV,24,train,ok,244,60.0,1.0,1.0,0.0,0.201,0.201,1.0,22.4
54/7.MOV,54,train,ok,244,60.0,1.0,1.0,0.279,0.336,0.344,1.0,21.2
10/5.MOV,10,train,ok,245,60.0,1.0,1.0,0.0,0.327,0.327,1.0,23.2
23/17.MOV,23,train,ok,244,60.0,1.0,1.0,0.0,0.291,0.291,1.0,22.3
63/6.MOV,63,train,ok,244,60.0,1.0,1.0,0.0,0.316,0.316,1.0,22.2
52/1.MOV,52,train,ok,245,60.0,1.0,1.0,0.0,0.478,0.478,1.0,22.7
14/11.MOV,14,train,ok,244,60.0,1.0,1.0,0.0,0.295,0.295,1.0,22.8
1/16.MOV,1,train,ok,244,60.0,1.0,1.0,0.0,0.516,0.516,1.0,22.0
5/4.MOV,5,train,ok,243,60.0,1.0,1.0,0.0,0.091,0.091,1.0,21.2
7/11.MOV,7,train,ok,243,60.0,1.0,1.0,0.292,0.28,0.296,1.0,22.0
53/4.MOV,53,train,ok,244,60.0,1.0,1.0,0.0,0.365,0.365,1.0,22.0
5/19.MOV,5,train,ok,243,60.0,1.0,1.0,0.0,0.387,0.387,1.0,22.5
7/8.MOV,7,train,ok,243,60.0,1.0,1.0,0.305,0.288,0.305,1.0,21.7
13/11.MOV,13,train,ok,244,60.0,1.0,1.0,0.0,0.279,0.279,1.0,22.5
96/20.MOV,96,train,ok,244,60.0,1.0,1.0,0.34,0.357,0.357,1.0,22.3
16/8.MOV,16,train,ok,243,60.0,1.0,1.0,0.0,0.354,0.354,1.0,22.3
10/13.MOV,10,train,ok,244,60.0,1.0,1.0,0.0,0.303,0.303,1.0,21.8
16/6.MOV,16,train,ok,243,60.0,1.0,1.0,0.0,0.366,0.366,1.0,22.6
15/7.MOV,15,train,ok,243,60.0,1.0,1.0,0.0,0.313,0.313,1.0,22.1
51/10.MOV,51,train,ok,243,60.0,1.0,1.0,0.0,0.313,0.313,1.0,22.1
52/3.MOV,52,train,ok,244,60.0,1.0,1.0,0.0,0.369,0.369,1.0,22.3
96/17.MOV,96,train,ok,244,60.0,1.0,1.0,0.389,0.393,0.393,1.0,22.2
96/13.MOV,96,test,ok,244,60.0,1.0,1.0,0.299,0.316,0.316,1.0,22.5
7/6.MOV,7,test,ok,243,60.0,1.0,1.0,0.284,0.267,0.284,1.0,21.6
15/6.MOV,15,test,ok,244,60.0,1.0,1.0,0.0,0.311,0.311,1.0,22.4
17/18.MOV,17,test,ok,243,60.0,1.0,1.0,0.457,0.399,0.461,1.0,21.9
13/18.MOV,13,test,ok,244,60.0,1.0,1.0,0.0,0.357,0.357,1.0,22.7
63/8.MOV,63,test,ok,244,60.0,1.0,1.0,0.0,0.279,0.279,1.0,22.2
54/1.MOV,54,test,ok,244,60.0,1.0,1.0,0.357,0.262,0.426,1.0,22.7
11/5.MOV,11,test,ok,244,60.0,1.0,1.0,0.0,0.295,0.295,1.0,22.6
22/1.MOV,22,test,ok,244,60.0,1.0,1.0,0.0,0.348,0.348,1.0,22.5
85/1.MOV,85,test,ok,245,60.0,1.0,1.0,0.404,0.339,0.404,1.0,23.1
16/17.MOV,16,test,ok,243,60.0,1.0,1.0,0.0,0.453,0.453,1.0,22.8
54/2.MOV,54,test,ok,244,60.0,1.0,1.0,0.344,0.262,0.41,1.0,22.5
62/16.MOV,62,test,ok,245,60.0,1.0,1.0,0.114,0.482,0.522,1.0,22.4
23/8.MOV,23,test,ok,244,60.0,1.0,1.0,0.0,0.307,0.307,1.0,22.7
91/9.MOV,91,test,ok,243,60.0,1.0,1.0,0.358,0.354,0.37,1.0,22.1
24/13.MOV,24,test,ok,244,60.0,1.0,1.0,0.0,0.258,0.258,1.0,22.0
64/10.MOV,64,test,ok,244,60.0,1.0,1.0,0.0,0.336,0.336,1.0,22.4
65/7.MOV,65,test,ok,244,60.0,1.0,1.0,0.0,0.34,0.34,1.0,21.8
5/12.MOV,5,test,ok,243,60.0,1.0,1.0,0.0,0.35,0.35,1.0,21.9
56/16.MOV,56,test,ok,244,60.0,1.0,1.0,0.0,0.484,0.484,1.0,21.8
72/8.MOV,72,test,ok,244,60.0,1.0,1.0,0.0,0.344,0.344,1.0,20.6
2/20.MOV,2,test,ok,244,60.0,1.0,1.0,0.0,0.52,0.52,1.0,21.9
0/17.MOV,0,test,ok,244,60.0,1.0,1.0,0.0,0.48,0.48,1.0,21.6
5/7.MOV,5,test,ok,243,60.0,1.0,1.0,0.0,0.309,0.309,1.0,20.8
20/8.MOV,20,test,ok,244,60.0,1.0,1.0,0.0,0.197,0.197,1.0,21.9
53/8.MOV,53,test,ok,244,60.0,1.0,1.0,0.0,0.213,0.213,1.0,20.2
2/16.MOV,2,test,ok,244,60.0,1.0,1.0,0.0,0.508,0.508,1.0,22.1
49/16.MOV,49,test,ok,243,60.0,1.0,1.0,0.387,0.374,0.407,1.0,21.9
2/15.MOV,2,test,ok,244,60.0,1.0,1.0,0.0,0.439,0.439,1.0,21.7
16/16.MOV,16,test,ok,243,60.0,1.0,1.0,0.0,0.407,0.407,1.0,22.0
57/16.MOV,57,test,ok,244,60.0,1.0,1.0,0.0,0.393,0.393,1.0,21.8
56/6.MOV,56,test,ok,244,60.0,1.0,1.0,0.0,0.283,0.283,1.0,20.9
20/6.MOV,20,test,ok,244,60.0,1.0,1.0,0.0,0.225,0.225,1.0,21.9
67/19.MOV,67,test,ok,244,60.0,1.0,1.0,0.0,0.283,0.283,1.0,22.2
10/3.MOV,10,test,ok,244,60.0,1.0,1.0,0.0,0.352,0.352,1.0,22.2
53/0.MOV,53,test,ok,244,60.0,1.0,1.0,0.0,0.377,0.377,1.0,22.2
4/11.MOV,4,test,ok,244,60.0,1.0,1.0,0.246,0.377,0.389,1.0,21.8
3/19.MOV,3,test,ok,243,60.0,1.0,1.0,0.0,0.412,0.412,1.0,22.0
